ws,year,mo,flow,Ca,Mg,K,Na,Al,NH4,pH,SO4,NO3,Cl,PO4,SiO2
4,2001,2,21.4,1.60,0.36,0.26,1.23,-3.000,0.005,5.99,4.77,1.929,0.45,0.0020,7.4
4,2001,3,25.5,1.52,0.35,0.27,1.27,-3.000,0.009,6.15,4.83,1.802,0.46,0.0020,7.4
4,2001,4,282.7,1.47,0.27,0.27,0.79,-3.000,0.005,5.62,4.03,1.950,0.34,0.0020,5.2
4,2001,5,34.5,1.40,0.27,0.22,0.96,-3.000,0.007,5.93,4.61,0.717,0.34,0.0020,6.2
4,2001,6,58.7,1.34,0.25,0.15,0.88,-3.000,0.005,5.82,4.43,0.414,0.29,0.0020,5.7
4,2001,7,3.9,1.52,0.33,0.09,1.40,-3.000,0.005,6.21,5.01,0.227,0.40,0.0030,8.2
4,2001,8,0.5,1.68,0.37,0.22,1.54,-3.000,0.013,6.12,4.93,0.635,0.46,0.0050,8.0
4,2001,9,12.3,1.54,0.34,0.21,1.42,-3.000,0.013,6.01,5.16,0.730,0.48,0.0030,6.9
4,2001,10,9.2,1.30,0.34,0.45,1.49,-3.000,0.005,6.07,5.67,0.014,0.58,0.0030,7.6
4,2001,11,33.6,1.26,0.30,0.28,1.26,-3.000,0.005,5.88,5.10,0.147,0.64,0.0030,7.3
4,2001,12,47.4,1.32,0.29,0.21,1.15,-3.000,0.006,5.84,4.92,0.353,0.65,0.0010,7.0
4,2002,1,25.4,1.40,0.30,0.19,1.25,-3.000,0.006,5.90,5.06,0.531,0.57,0.0010,7.4
4,2002,2,56.9,1.35,0.29,0.20,1.12,-3.000,0.005,5.91,4.62,0.796,0.56,0.0010,6.7
4,2002,3,125.0,1.41,0.28,0.24,0.97,-3.000,0.005,5.75,4.40,1.125,0.57,0.0010,5.9
4,2002,4,271.0,1.33,0.24,0.28,0.79,-3.000,0.005,5.63,4.16,0.888,0.43,0.0020,5.0
4,2002,5,108.5,1.23,0.22,0.23,0.87,-3.000,0.005,5.84,4.41,0.125,0.38,0.0010,5.5
4,2002,6,60.2,1.26,0.24,0.11,0.97,-3.000,0.005,6.05,4.51,0.020,0.32,0.0020,5.9
4,2002,7,4.7,1.50,0.29,0.08,1.23,-3.000,0.005,6.18,4.97,0.012,0.42,0.0020,7.4
4,2002,8,1.4,1.70,0.37,0.15,1.61,-3.000,0.007,6.25,5.02,0.124,0.42,0.0020,8.9
4,2002,9,2.9,1.42,0.31,0.24,1.45,-3.000,0.010,6.07,4.99,0.315,0.44,0.0040,7.3
4,2002,10,16.2,1.26,0.30,0.22,1.25,-3.000,0.005,6.05,5.12,0.012,0.53,0.0010,6.3
4,2002,11,78.0,1.23,0.26,0.27,0.96,-3.000,0.005,5.82,4.43,0.192,0.56,0.0020,5.8
4,2002,12,37.5,1.28,0.27,0.19,1.07,-3.000,0.005,5.87,4.62,0.394,0.50,0.0010,6.6
4,2003,1,22.2,1.33,0.29,0.19,1.21,-3.000,0.005,5.99,4.84,0.481,0.49,0.0010,6.9
4,2003,2,12.0,1.37,0.32,0.22,1.33,-3.000,0.005,6.09,5.10,0.579,0.51,0.0020,7.4
4,2003,3,173.9,1.48,0.29,0.26,0.99,-3.000,0.005,5.73,4.13,1.970,0.52,0.0030,5.7
4,2003,4,109.2,1.31,0.24,0.25,0.87,-3.000,0.005,5.79,4.19,0.878,0.44,0.0030,5.4
4,2003,5,115.7,1.28,0.23,0.25,0.94,-3.000,0.005,5.94,4.45,0.334,0.41,0.0010,5.7
4,2003,6,31.9,1.35,0.25,0.16,1.08,-3.000,0.005,6.07,4.68,0.041,0.39,0.0030,6.3
4,2003,7,5.7,1.57,0.33,0.09,1.39,-3.000,0.005,6.30,4.89,0.034,0.40,0.0020,7.8
4,2003,8,101.8,1.32,0.22,0.15,0.68,-3.000,0.005,5.55,3.96,0.137,0.19,0.0030,5.7
4,2003,9,72.4,1.31,0.24,0.08,0.95,-3.000,0.010,5.98,4.32,0.095,0.32,0.0010,6.5
4,2003,10,161.2,1.23,0.23,0.23,0.90,-3.000,0.005,5.85,4.27,0.173,0.45,0.0020,6.1
4,2003,11,178.1,1.24,0.22,0.16,0.86,-3.000,0.005,5.82,4.21,0.166,0.54,0.0010,5.9
4,2003,12,229.1,1.23,0.21,0.16,0.82,-3.000,0.005,5.70,3.97,0.547,0.57,0.0010,5.3
4,2004,1,41.3,1.26,0.23,0.17,0.90,-3.000,0.005,5.78,4.26,0.549,0.53,0.0010,5.7
4,2004,2,12.3,1.33,0.29,0.20,1.16,-3.000,0.005,5.98,4.71,0.587,0.53,0.0010,6.7
4,2004,3,90.0,1.31,0.26,0.21,0.97,-3.000,0.005,5.79,3.96,1.430,0.53,0.0010,5.4
4,2004,4,161.9,1.22,0.22,0.21,0.85,-3.000,0.005,5.73,3.83,1.014,0.47,0.0010,4.9
4,2004,5,115.5,1.15,0.21,0.18,0.92,-3.000,0.005,5.90,4.11,0.126,0.41,0.0010,5.4
4,2004,6,27.2,1.22,0.23,0.10,1.00,-3.000,0.005,6.00,4.34,0.030,0.40,0.0010,5.8
4,2004,7,20.2,1.32,0.26,0.08,1.15,-3.000,0.005,6.07,4.50,0.020,0.36,0.0010,6.7
4,2004,8,44.4,1.32,0.27,0.07,1.24,-3.000,0.005,6.29,4.53,0.010,0.35,0.0020,7.0
4,2004,9,44.4,1.27,0.24,0.05,1.06,-3.000,0.005,6.18,4.33,0.010,0.32,0.0030,6.7
4,2004,10,19.9,1.25,0.30,0.31,1.28,-3.000,0.005,6.19,4.79,0.010,0.44,0.0020,7.0
4,2004,11,113.0,1.16,0.25,0.22,1.02,-3.000,0.005,5.93,4.19,0.210,0.49,0.0010,6.0
4,2004,12,144.4,1.19,0.23,0.19,0.89,-3.000,0.005,5.87,4.10,0.292,0.48,0.0010,5.7
4,2005,1,44.2,1.22,0.24,0.18,1.00,-3.000,0.005,5.96,4.30,0.380,0.48,0.0010,6.1
4,2005,2,31.6,1.22,0.26,0.18,1.09,-3.000,0.005,6.01,4.37,0.278,0.48,0.0010,6.4
4,2005,3,63.8,1.20,0.25,0.21,1.01,-3.000,0.005,5.95,4.08,0.541,0.46,0.0010,5.8
4,2005,4,318.2,1.12,0.20,0.23,0.77,-3.000,0.005,5.72,3.61,0.623,0.44,0.0010,4.5
4,2005,5,88.4,1.11,0.20,0.21,0.91,-3.000,0.005,5.94,3.92,0.064,0.45,0.0010,5.1
4,2005,6,90.9,1.18,0.21,0.11,1.02,-3.000,0.005,6.11,4.05,0.010,0.39,0.0010,5.6
4,2005,7,24.7,1.29,0.23,0.07,1.07,-3.000,0.005,6.21,4.43,0.010,0.38,0.0010,6.3
4,2005,8,30.5,1.28,0.25,0.11,1.13,-3.000,0.005,6.25,4.12,0.040,0.38,0.0010,6.1
4,2005,9,21.2,1.29,0.26,0.11,1.17,-3.000,0.005,6.27,4.26,0.029,0.39,0.0010,6.3
4,2005,10,232.9,1.13,0.20,0.13,0.83,-3.000,0.005,5.88,3.87,0.010,0.37,0.0010,5.4
4,2005,11,159.3,1.12,0.21,0.18,0.88,-3.000,0.005,5.92,3.92,0.078,0.43,0.0010,5.4
4,2005,12,84.9,1.16,0.21,0.14,0.88,-3.000,0.005,5.87,3.80,0.385,0.47,0.0010,5.3
4,2006,1,180.5,1.14,0.21,0.16,0.80,-3.000,0.005,5.79,3.61,0.541,0.44,0.0010,4.6
4,2006,2,76.2,1.17,0.21,0.18,0.85,-3.000,0.005,5.85,3.75,0.436,0.45,0.0010,5.0
4,2006,3,74.5,1.16,0.23,0.20,0.92,-3.000,0.005,5.92,3.81,0.462,0.49,0.0010,5.5
4,2006,4,80.3,1.11,0.22,0.20,0.91,-3.000,0.005,5.92,3.77,0.371,0.47,0.0010,5.3
4,2006,5,196.9,1.05,0.19,0.22,0.84,-3.000,0.005,5.90,3.59,0.094,0.39,0.0010,5.0
4,2006,6,72.1,1.13,0.21,0.12,0.95,-3.000,0.005,6.17,3.75,0.010,0.35,0.0010,5.7
4,2006,7,35.7,1.23,0.23,0.07,1.02,-3.000,0.005,6.30,3.94,0.019,0.37,0.0010,6.4
4,2006,8,3.9,1.29,0.27,0.08,1.26,-3.000,0.005,6.34,4.20,0.018,0.44,0.0010,7.3
4,2006,9,2.5,1.37,0.33,0.17,1.58,-3.000,0.005,6.40,4.74,0.010,0.47,0.0010,8.2
4,2006,10,122.9,1.11,0.23,0.26,0.92,-3.000,0.005,5.90,3.81,0.194,0.50,0.0010,5.7
4,2006,11,153.7,1.09,0.20,0.19,0.82,-3.000,0.005,5.90,3.71,0.184,0.42,0.0010,5.7
4,2006,12,101.3,1.13,0.21,0.16,0.88,-3.000,0.005,5.95,3.79,0.531,0.41,0.0010,5.7
4,2007,1,91.5,1.11,0.20,0.16,0.82,-3.000,0.005,5.85,3.54,0.851,0.36,0.0010,5.1
4,2007,2,13.3,1.22,0.26,0.20,1.09,-3.000,0.005,6.09,4.29,0.472,0.41,0.0010,6.6
4,2007,3,116.8,1.19,0.25,0.18,0.93,-3.000,0.005,5.87,3.59,1.190,0.40,0.0010,5.3
4,2007,4,207.5,1.04,0.19,0.21,0.69,-3.000,0.005,5.66,3.15,0.923,0.30,0.0010,4.1
4,2007,5,67.8,1.04,0.20,0.17,0.90,-3.000,0.005,5.99,3.74,0.116,0.33,0.0010,5.3
4,2007,6,21.1,1.14,0.22,0.09,1.00,-3.000,0.005,6.11,3.93,0.010,0.34,0.0010,5.9
4,2007,7,28.2,1.18,0.23,0.07,1.00,-3.000,0.005,6.17,3.86,0.016,0.27,0.0010,6.5
4,2007,8,12.1,1.33,0.28,0.17,1.26,-3.000,0.005,6.27,4.22,0.063,0.40,0.0010,7.6
4,2007,9,10.3,1.26,0.28,0.12,1.29,-3.000,0.005,6.26,4.28,0.010,0.32,0.0010,7.2
4,2007,10,77.0,1.06,0.24,0.26,1.04,-3.000,0.005,6.04,4.01,0.010,0.38,0.0010,6.5
4,2007,11,121.8,1.10,0.23,0.15,0.94,-3.000,0.005,5.98,3.95,0.079,0.37,0.0010,6.3
4,2007,12,56.4,1.14,0.23,0.13,0.95,-3.000,0.005,5.90,3.82,0.367,0.51,0.0010,5.9
4,2008,1,92.5,1.11,0.22,0.13,0.94,-3.000,0.005,5.98,3.95,0.230,0.45,0.0010,5.9
4,2008,2,71.1,1.10,0.22,0.13,0.97,-3.000,0.005,6.00,3.91,0.135,0.42,0.0010,6.1
4,2008,3,104.5,1.07,0.21,0.15,0.87,-3.000,0.005,5.93,3.68,0.316,0.36,0.0010,5.5
4,2008,4,389.1,0.97,0.18,0.16,0.69,-3.000,0.005,5.73,3.28,0.343,0.27,0.0010,4.6
4,2008,5,53.3,1.01,0.19,0.17,0.80,-3.000,0.005,5.97,3.52,0.044,0.28,0.0010,5.1
4,2008,6,25.3,1.10,0.22,0.10,1.00,-3.000,0.005,6.05,3.74,0.010,0.27,0.0010,5.9
4,2008,7,31.7,1.10,0.22,0.07,0.95,-3.000,0.005,6.25,3.57,0.010,0.25,0.0010,6.3
4,2008,8,109.9,1.06,0.19,0.06,0.75,-3.000,0.005,6.07,3.35,0.010,0.18,0.0010,6.1
4,2008,9,30.8,1.14,0.23,0.08,1.02,-3.000,0.005,6.24,3.64,0.010,0.27,0.0010,6.8
4,2008,10,117.5,1.02,0.21,0.16,0.84,-3.000,0.005,6.01,3.58,0.010,0.35,0.0010,6.3
4,2008,11,140.5,0.99,0.19,0.11,0.79,-3.000,0.005,5.88,3.53,0.032,0.40,0.0010,6.0
4,2008,12,129.8,1.00,0.19,0.10,0.80,-3.000,0.005,5.82,3.61,0.167,0.33,0.0010,5.9
4,2009,1,36.5,1.02,0.21,0.11,0.88,-3.000,0.005,5.96,3.75,0.093,0.32,0.0010,6.2
4,2009,2,46.8,1.04,0.23,0.12,0.96,-3.000,0.005,6.11,3.79,0.116,0.36,0.0010,6.4
4,2009,3,158.5,0.96,0.19,0.13,0.79,-3.000,0.005,5.89,3.37,0.337,0.33,0.0010,5.3
4,2009,4,191.2,0.91,0.17,0.13,0.70,-3.000,0.005,5.79,3.20,0.253,0.27,0.0010,4.8
4,2009,5,99.3,0.97,0.19,0.12,0.89,-3.000,0.005,6.08,3.50,0.010,0.28,0.0010,5.8
4,2009,6,82.8,1.01,0.19,0.07,0.87,0.005,0.005,6.15,3.39,0.010,0.23,0.0010,5.8
4,2009,7,147.4,0.99,0.18,0.06,0.78,0.005,0.005,6.09,3.23,0.010,0.18,0.0010,5.9
4,2009,8,78.6,1.02,0.18,0.05,0.78,0.005,0.005,6.05,3.19,0.010,0.17,0.0010,6.2
4,2009,9,9.3,1.16,0.24,0.09,1.10,0.005,0.005,6.28,3.73,0.010,0.29,0.0010,7.2
4,2009,10,101.4,0.98,0.22,0.18,0.88,0.005,0.005,6.08,3.45,0.010,0.31,0.0010,6.3
4,2009,11,123.0,0.95,0.19,0.13,0.80,0.005,0.005,5.95,3.25,0.010,0.36,0.0010,6.1
4,2009,12,111.0,0.96,0.19,0.11,0.80,0.005,0.005,5.95,3.28,0.020,0.35,0.0010,6.1
4,2010,1,102.9,1.02,0.22,0.17,0.89,0.005,0.005,6.00,3.33,0.259,0.48,0.0010,5.8
4,2010,2,48.4,1.02,0.22,0.15,0.91,0.005,0.005,6.03,3.57,0.104,0.37,0.0010,6.3
4,2010,3,211.9,0.84,0.17,0.15,0.74,0.005,0.005,5.82,2.90,0.133,0.37,0.0010,5.1
4,2010,4,128.8,0.88,0.17,0.14,0.79,0.005,0.005,5.98,3.12,0.020,0.34,0.0010,5.4
4,2010,5,65.1,0.92,0.18,0.12,0.88,0.005,0.005,6.05,3.35,0.010,0.30,0.0010,5.6
4,2010,6,43.5,1.01,0.19,0.08,0.89,-3.000,0.005,6.05,3.14,0.010,0.25,0.0010,5.9
4,2010,7,14.5,1.08,0.23,0.05,1.08,-3.000,0.005,6.25,3.36,0.010,0.29,0.0010,7.1
4,2010,8,6.9,1.10,0.24,0.06,1.24,-3.000,0.005,6.30,3.44,0.010,0.33,0.0010,7.5
4,2010,9,26.7,1.12,0.26,0.08,1.26,-3.000,0.005,6.30,3.55,0.010,0.39,0.0010,7.6
4,2010,10,127.4,1.01,0.22,0.13,1.03,-3.000,0.005,6.12,3.47,0.010,0.42,0.0010,6.9
4,2010,11,102.2,0.95,0.20,0.12,0.92,-3.000,0.005,5.95,3.51,0.010,0.45,0.0010,6.5
4,2010,12,163.3,0.93,0.19,0.13,0.77,-3.000,0.005,5.74,3.16,0.100,0.43,0.0010,5.5
4,2011,1,46.8,0.98,0.20,0.11,0.92,-3.000,0.005,5.98,3.55,0.050,0.39,0.0010,6.4
4,2011,2,25.2,1.01,0.23,0.12,1.05,-3.000,0.005,6.13,3.76,0.036,0.37,0.0010,7.0
4,2011,3,188.9,0.92,0.18,0.13,0.76,-3.000,0.005,5.79,2.88,0.450,0.43,0.0010,5.0
4,2011,4,421.8,0.83,0.15,0.21,0.60,-3.000,0.005,5.63,2.59,0.297,0.31,0.0010,4.0
4,2011,5,152.5,0.85,0.16,0.14,0.77,-3.000,0.005,5.95,2.93,0.010,0.31,0.0010,5.3
4,2011,6,31.7,0.99,0.20,0.10,0.95,0.012,0.005,6.13,3.29,0.010,0.32,0.0010,6.3
4,2011,7,5.3,1.25,0.28,0.10,1.31,0.011,0.005,6.29,3.54,0.012,0.37,0.0010,8.3
4,2011,8,112.9,0.86,0.16,0.09,0.70,0.044,0.005,5.83,2.62,0.010,0.22,0.0010,5.7
4,2011,9,80.7,0.91,0.17,0.07,0.78,0.033,0.005,6.02,2.89,0.010,0.23,0.0010,6.4
4,2011,10,160.1,0.87,0.17,0.13,0.77,0.033,0.005,5.97,2.91,0.010,0.27,0.0010,6.4
4,2011,11,89.1,0.88,0.19,0.12,0.92,0.026,0.005,6.06,3.16,0.015,0.34,0.0010,6.8
4,2011,12,136.6,0.89,0.18,0.11,0.87,0.027,0.005,5.98,3.06,0.153,0.37,0.0010,6.1
4,2012,1,81.4,0.93,0.19,0.13,0.88,0.022,0.005,6.00,3.17,0.303,0.34,0.0010,6.1
4,2012,2,37.1,0.94,0.21,0.14,0.95,0.021,0.005,6.07,3.34,0.159,0.35,0.0010,6.4
4,2012,3,161.5,0.90,0.18,0.16,0.84,0.032,0.005,5.88,2.81,0.683,0.33,0.0010,5.3
4,2012,4,89.1,0.91,0.18,0.21,0.89,0.033,0.005,5.92,2.92,0.249,0.36,0.0010,5.4
4,2012,5,213.2,0.88,0.17,0.15,0.89,0.024,0.005,6.01,3.01,0.062,0.32,0.0010,5.5
4,2012,6,109.3,0.92,0.17,0.09,0.85,0.028,0.005,6.00,2.90,0.085,0.27,0.0010,5.6
4,2012,7,7.9,1.11,0.23,0.10,1.19,0.020,0.005,6.35,3.16,0.010,0.36,0.0010,7.4
4,2012,8,49.1,0.96,0.19,0.08,1.02,0.019,0.005,6.28,2.63,0.010,0.25,0.0010,7.0
4,2012,9,54.0,0.98,0.21,0.07,1.11,0.023,0.005,6.26,3.13,0.010,0.31,0.0010,7.3
4,2012,10,142.8,0.85,0.18,0.18,0.94,0.026,0.005,6.10,3.03,0.010,0.37,0.0010,6.7
4,2012,11,60.4,0.89,0.19,0.14,0.98,0.027,0.005,6.08,3.15,0.043,0.47,0.0010,6.8
4,2012,12,106.9,0.90,0.19,0.11,0.94,0.026,0.005,6.01,2.95,0.354,0.46,0.0010,6.0
4,2013,1,82.3,0.95,0.20,0.13,1.01,-3.000,0.005,6.00,3.22,0.368,0.43,-3.0000,-3.0
4,2013,2,59.1,0.97,0.20,0.16,1.01,-3.000,0.005,5.99,3.24,0.442,0.41,-3.0000,-3.0
4,2013,3,121.2,0.91,0.20,0.16,0.99,-3.000,0.005,6.03,3.08,0.453,0.42,-3.0000,-3.0
4,2013,4,191.4,0.83,0.20,0.13,0.88,-3.000,0.005,5.96,2.79,0.408,0.39,-3.0000,-3.0
4,2013,5,80.0,0.85,0.20,0.13,1.02,-3.000,0.005,6.16,3.08,0.011,0.42,-3.0000,-3.0
4,2013,6,74.8,0.91,0.20,0.08,0.95,-3.000,0.003,6.20,3.03,0.040,0.43,-3.0000,-3.0
4,2013,7,80.1,0.96,0.20,0.07,1.07,-3.000,0.004,6.18,2.95,0.057,0.36,-3.0000,-3.0
4,2013,8,16.8,1.02,0.20,0.07,1.17,-3.000,0.005,6.36,3.04,0.110,0.34,-3.0000,-3.0
4,2013,9,18.1,1.02,0.20,0.09,1.25,-3.000,0.005,6.33,3.14,0.076,0.34,-3.0000,-3.0
4,2013,10,16.2,0.92,0.30,0.54,1.41,-3.000,0.008,6.38,3.74,0.011,0.47,-3.0000,-3.0
4,2013,11,97.3,0.82,0.20,0.19,1.08,-3.000,0.004,6.07,3.17,0.393,0.44,-3.0000,-3.0
4,2013,12,61.6,0.83,0.20,0.14,1.04,-3.000,0.005,6.05,2.99,0.575,0.37,-3.0000,-3.0
4,2014,1,100.5,0.88,0.20,0.14,0.88,-3.000,0.006,5.97,2.78,0.924,0.34,-3.0000,-3.0
4,2014,2,18.5,0.99,0.20,0.20,1.08,-3.000,0.007,6.09,3.34,0.533,0.41,-3.0000,-3.0
4,2014,3,23.9,0.90,0.20,0.18,1.11,-3.000,0.004,6.15,3.32,0.472,0.41,-3.0000,-3.0
4,2014,4,298.2,0.81,0.20,0.18,0.86,-3.000,0.005,5.83,2.50,0.889,0.32,-3.0000,-3.0
4,2014,5,112.4,0.82,0.20,0.19,0.92,-3.000,0.004,6.02,2.69,0.149,0.38,-3.0000,-3.0
